Grid,Year,Month,Monthly_Rain,Monthly_PET,SPI_3,SPEI_3,EDDI_3,PDSI
9,1996,7,185.866656615357,2543.41192253419,-1.64134227575021,-0.984784697818121,-0.699017487772804,-1.64435518506679
9,1996,8,144.511374306868,2900.52373104455,-0.314002791156203,-0.318049246169279,-0.0749191933667114,-1.71573706164111
9,1996,9,498.757785507777,2519.8365186177,0.612662496403776,1.52198991388428,-2.2022381182988,-1.06845932479573
9,1996,10,213.486897973652,3191.74283367235,0.0424531893978906,0.285041333531255,-0.586032818179871,-1.52516510776954
9,1996,11,328.380765961568,3102.04324894415,-0.0268048271599268,0.525990203267953,-0.824555096040222,-1.57801505628109
9,1996,12,157.190017514846,3398.75548065601,-1.0776596879372,-1.36765212971105,1.1230350937497,-1.84846324482637
9,1997,1,37.7889352582543,3678.72049287666,-1.24656157798264,-1.6514131920097,1.22624371963042,-2.41723955632503
9,1997,2,71.3288132384717,3455.00418202728,-1.31415003608066,-1.4029461798397,1.22341965999228,-2.65000022598073
9,1997,3,80.5662998501989,3863.34062387069,-1.43172039830075,-1.18719618060338,1.04717384664064,-3.02383089954293
9,1997,4,262.540237110076,3491.89697810065,-0.671271887512258,-0.882434583929721,0.91036795804423,-2.77905719262444
9,1997,5,746.169647765536,3149.65220383548,0.586891718086677,-0.428382842957407,0.881025313656638,-2.23125347538485
9,1997,6,210.718627723145,2952.38091035758,0.657139952319272,-0.602610772854955,1.48496699976809,-2.43463977143261
9,1997,7,193.389181394373,2828.07262392184,0.636120454068907,-0.520372688613272,1.84077001035333,-2.17690538787897
9,1997,8,35.5559976634312,2672.225065,-0.863585496165731,-1.43154954616199,1.0490882222363,-2.62928407195421
9,1997,9,566.518036429026,3023.77865522537,0.513799727026649,0.137544907130898,0.745056820053756,0.354681992625042
9,1997,10,619.223849741904,3077.32108563102,0.97452645045967,0.797260134439583,0.622994256872571,0.745095307353577
9,1997,11,597.815845384457,3258.05636076016,1.92445190593396,0.944894932304618,1.42966172306851,1.18141473776747
9,1997,12,137.618678403436,3227.51582535526,1.28670562912181,0.801054671052655,0.472646893258709,-0.416964772949216
9,1998,1,118.63943232824,3697.98282947193,0.579285113917865,-0.388032588957934,1.2467507300832,-0.632225253702204
9,1998,2,27.5499430355861,3381.51063977422,-1.18930665430573,-0.852298896447318,0.550153017819139,-1.24062979179509
9,1998,3,81.1483391078079,4435.12827275049,-1.14818058380018,-1.79668628317457,1.86317138464716,-1.85319805007241
9,1998,4,57.6411518966467,3458.4439012794,-2.54798784781575,-1.6673466061949,1.56243023411873,-2.63855204397139
9,1998,5,594.292757428535,3276.5698045713,-0.604893628803978,-1.85789421050685,1.98167853340179,-2.36004845439929
9,1998,6,271.551879860021,2647.38650072477,-0.251623010120395,-0.792433802833756,0.909220585329296,-2.21442661850691
9,1998,7,291.777070499983,2759.27167420349,0.654457346283081,0.1761707341804,0.74971104876585,-1.45128796910546
9,1998,8,95.3508287868018,2871.77017662491,0.214295215651496,0.057981193973126,0.0783760952692694,-1.74644718791423
9,1998,9,286.005732408896,2666.65625904914,0.129419854327104,0.449534590378536,-0.63567075958727,-1.67805098052983
9,1998,10,154.939918707086,3138.48927005385,-1.03368448560273,-0.915704619516985,-0.0952140756072731,-2.24034927560802
9,1998,11,311.622540847227,2785.45756353698,-1.04154058993411,0.370840977905341,-1.69904688439337,-2.1636833618582
9,1998,12,479.361206823728,3419.95811861355,-0.0609896863977466,0.297645680783684,-0.704493766086616,0.670743463124167
9,1999,1,226.450262082982,3243.62819387458,1.30780854483025,1.6064874019205,-1.5763982126826,0.947470704376798
9,1999,2,237.083463261888,3421.13616740581,1.71270746795818,1.04168213399606,-0.186443303386218,1.24093058749284
9,1999,3,172.145733901248,3384.41762684383,0.799034713841636,1.09186087298819,-1.15761085537906,1.19315480008579
9,1999,4,362.347754583577,3187.6732644634,0.946622777769745,1.09456472770415,-1.12645678546598,1.50720281367733
9,1999,5,533.3586220303,2783.0088838167,0.523281411232394,1.85916321045834,-2.11382632364061,1.51963420074131
9,1999,6,293.307272285717,2903.17658614474,0.571007588380028,1.0893854866161,-1.25248235487043,-0.0396953756336394
9,1999,7,70.01281730842,2664.8827213326,-0.0512639453357624,0.372798594249617,-1.08413596421205,-0.558628608764375
