Year,Grid,TX90p,TX10p,TN90p,TN10p,WSDI,DTR,TXx,TXn,TNx,TNn,rv20TXx,rv20TXn,rv20TNx,rv20TNn
1981,28,11.8131868131868,9.61538461538462,3.84615384615385,15.1098901098901,18,10.1988634539175,29.4834041595459,24.5132617950439,18.5772450764974,14.8993999958038,Inf,27.6686329137612,20.1106544659868,15.1634733553859
1981,29,10.989010989011,9.34065934065934,9.34065934065934,14.010989010989,18,11.0220608082446,33.5620597203573,27.92520348231,21.8152898152669,17.7615127563477,1.58742860077192e+44,31.5687320186972,23.4993833111116,9.1582444428755e+254
1981,3,3.84615384615385,7.96703296703297,4.94505494505495,12.0879120879121,0,6.0759403364999,30.9248458544413,28.6734077135722,24.815797328949,22.8613359133403,33.5717195886102,30.4795136633655,26.7027684493749,6.84699801368248e+198
1981,30,11.5384615384615,7.96703296703297,5.21978021978022,15.9340659340659,15,10.5709322468265,35.3902703921,29.7075595855713,23.575352191925,20.5529929796855,38.3953227432927,33.5703465100999,25.3664634066578,Inf
1981,31,8.51648351648352,10.7142857142857,6.59340659340659,14.8351648351648,8,8.87321329640818,34.2473508516947,30.0356162389119,24.4584031105042,22.1080168088277,Inf,33.1908393034756,1.99092860786555e+221,24.5138349321184
1981,32,4.12087912087912,7.69230769230769,2.1978021978022,15.1098901098901,0,8.22112379493294,33.1546041170756,29.4972729682922,24.386861483256,21.9018774032593,36.7000596751437,31.9892467961359,26.2453506949313,24.7284064721967
1981,33,4.12087912087912,6.86813186813187,3.2967032967033,15.6593406593407,0,8.95150883119185,32.4544930458069,28.653177579244,23.2717569669088,19.9552540779114,36.5668756072638,31.5604212136483,24.8359265857803,8.128691485693e+154
1981,34,7.14285714285714,6.04395604395604,5.49450549450549,16.2087912087912,0,8.67386322493081,30.0210030873617,26.3346004486084,21.2207511266073,17.979602654775,33.4304682481643,29.1933275395457,22.5830353682945,Inf
1981,35,14.010989010989,7.14285714285714,5.21978021978022,12.6373626373626,22,8.70087857822796,26.6213081677755,21.9569722811381,17.0316737492879,13.9259099165599,29.2578518482008,24.833191684103,18.4275514905817,7.72300443237345e+241
1981,36,13.7362637362637,9.06593406593407,6.59340659340659,13.1868131868132,22,9.92030685812562,30.330502986908,24.6943947474162,19.3956821759542,15.5356395244598,Inf,28.0626904137733,Inf,Inf
1981,37,10.7142857142857,8.79120879120879,8.51648351648352,13.4615384615385,9,10.7361865620037,32.1301617622375,26.3433264096578,20.5741664568583,16.562718629837,35.3077091398514,30.4083162484631,22.0137559070705,Inf
1981,38,10.4395604395604,9.34065934065934,8.51648351648352,14.5604395604396,16,10.6826961092897,33.5102996826172,27.7612012227376,22.2106073697408,18.242391427358,37.1426346654898,31.9359627797545,24.0325507616016,4.88990502489355e+294
1981,39,8.51648351648352,9.89010989010989,4.94505494505495,14.2857142857143,7,10.4371084773934,34.7710398038228,29.0757756233215,23.3634441693624,20.0453581015269,38.4067322242695,33.2769531846104,1.3147835840878e+203,Inf
1981,4,5.49450549450549,7.41758241758242,3.84615384615385,11.8131868131868,0,7.52269805132688,31.5861655871073,28.8291659355164,23.847537835439,21.7579458554586,34.6644653114837,30.958808317121,25.4878411638684,21.7664328728192
1981,40,7.14285714285714,10.4395604395604,6.04395604395604,17.032967032967,7,9.09560491750529,34.3902638753255,29.6142048835754,24.4122034708659,21.639035542806,1.09657653946688e+43,33.4328642441328,26.2636901623912,24.5131923485081
1981,41,4.94505494505495,7.69230769230769,4.3956043956044,13.4615384615385,0,8.22694019694905,33.5903304417928,29.2624518076579,24.733833471934,22.0149372418722,37.2599903499548,32.3088614596288,26.5403381250634,24.8196620050547
1981,42,5.21978021978022,7.41758241758242,4.12087912087912,13.7362637362637,0,9.21157434222462,33.7442186673482,28.9979723294576,23.7741249402364,20.7260049978892,38.4046387568089,32.6225471380206,25.5924184070549,Inf
1981,43,7.69230769230769,6.31868131868132,6.59340659340659,13.7362637362637,0,9.03644646131075,32.7608731587728,28.0201721191406,23.0175897280375,19.8183759848277,36.8635301163489,31.5693410199184,24.5828142680681,22.8530606792412
1981,44,8.51648351648352,8.24175824175824,4.94505494505495,15.3846153846154,16,9.12358817163405,30.3739891052246,25.2394866943359,20.3170353571574,16.8406242529551,33.1117835134979,28.3496987123617,22.0799869818293,Inf
1981,45,9.34065934065934,9.34065934065934,4.12087912087912,14.5604395604396,15,9.92677050894433,31.9100203514099,26.2359379132589,21.1867020924886,17.1747012138367,4.15280226761246e+47,30.2289116980972,23.0251952654328,Inf
1981,46,7.96703296703297,9.34065934065934,5.49450549450549,15.6593406593407,8,10.6218762554965,34.7699831326803,28.4608790079753,23.3831904729207,19.221372127533,38.4406387479498,33.378487359711,23.6117421662308,Inf
1981,47,5.21978021978022,10.4395604395604,3.2967032967033,19.7802197802198,6,10.7747584070478,34.7419869105021,28.5625944137573,23.3299066225688,19.3707276980082,38.621319897281,33.508724668228,25.8925410061045,Inf
1981,48,3.2967032967033,12.9120879120879,4.94505494505495,19.2307692307692,0,9.09852124308492,33.9007581075033,28.5106609662374,24.149512608846,20.8639736175537,37.6150967353783,33.112047225399,26.2901245491029,6.36857137871232e+260
1981,49,7.14285714285714,13.4615384615385,4.12087912087912,17.8571428571429,7,7.25010260382851,33.4723523457845,28.6536269187927,25.2333515485128,22.6531233787537,37.101531949781,32.59397948718,26.9988071420965,23.0731052936374
1981,5,15.1098901098901,4.12087912087912,4.94505494505495,10.7142857142857,28,8.38946640622485,32.7173891067505,29.1065429051717,23.6818165779114,21.3524149258931,34.9204651285708,31.0080953008754,25.2231326862078,8.35184297878019e+123
1981,50,6.04395604395604,7.69230769230769,4.3956043956044,13.7362637362637,0,8.16483456747873,33.6531753540039,29.2612765630086,24.8302965164185,22.1962734858195,37.3819572845404,32.410236143249,26.6525721948925,Inf
1981,51,6.59340659340659,6.86813186813187,4.67032967032967,12.0879120879121,0,9.20683936496357,34.0307887395223,29.1415557861328,24.0209980010986,20.9120554129283,38.4648161072295,32.8069173353821,25.8780234227338,Inf
1981,52,6.86813186813187,6.86813186813187,6.04395604395604,13.1868131868132,0,9.10088878149515,33.4950847625732,28.4187932014465,23.561669031779,20.3723468780518,37.4831847657714,32.0653997869095,25.1648212805725,23.4312932978571
1981,53,7.41758241758242,9.06593406593407,5.21978021978022,16.2087912087912,15,9.21098637580872,30.9592021306356,25.5742341677348,20.7433471679688,17.2428143024445,33.852982150858,28.9790368292826,22.5925726078827,21.1041656892282
1981,54,9.06593406593407,10.1648351648352,3.02197802197802,15.9340659340659,16,9.94357548703204,33.6500665346781,27.5615696907043,22.7642631530762,18.766259431839,9.72568918218489e+168,31.9498520818728,24.7554957973799,Inf
1981,55,6.59340659340659,12.0879120879121,3.84615384615385,17.3076923076923,8,10.4353195284749,35.1585640907288,28.752538839976,23.9514644940694,19.9806710084279,38.8581361823421,33.874401526387,23.8911468446359,Inf
1981,56,4.94505494505495,11.8131868131868,2.47252747252747,18.956043956044,6,10.5706784987188,35.4040597279867,29.0017706553141,24.079579671224,20.1270636717478,39.48650734652,34.3123653760418,26.8242539318649,2.64416461603435e+274
1981,57,3.2967032967033,14.010989010989,3.57142857142857,22.8021978021978,0,8.17751030345539,33.4221038818359,28.1610550880432,24.6256558100382,21.486606280009,37.0854834536543,32.7766002514366,26.7079377210611,1.7015516960562e+181
1981,58,3.2967032967033,14.010989010989,3.57142857142857,22.8021978021978,0,8.07363469784076,33.3640747070312,28.1030257542928,24.6718063354492,21.5327568054199,37.0149924927133,32.7054642063881,26.7187486900984,8.90694876200983e+100
1981,59,6.31868131868132,6.59340659340659,6.31868131868132,14.8351648351648,0,8.50974847458221,33.902925491333,29.3454264005025,24.7169543902079,22.0046575864156,37.3963524943123,32.6326211682206,26.8226504908201,24.9939572156732
1981,6,17.032967032967,3.84615384615385,4.94505494505495,10.1648351648352,29,7.95775326005705,33.3461052576701,29.2336258888245,24.4154162406921,22.2978205680847,34.8064721538443,31.0139918079147,26.0035932110975,22.3735352928154
1981,60,6.86813186813187,6.59340659340659,5.49450549450549,13.1868131868132,0,9.21534971090463,34.4363153775533,29.0920249621073,24.1974379221598,21.3033580780029,38.2588540682829,32.8773255544317,26.1699280037737,Inf
1981,61,7.96703296703297,8.51648351648352,5.49450549450549,12.3626373626374,0,9.20929921328366,34.1759204864502,28.2972326278687,23.713875134786,20.5653765996297,37.4594926190022,32.1935063096748,25.4843308777747,Inf
1981,62,9.06593406593407,10.1648351648352,4.12087912087912,14.5604395604396,7,9.37839193920513,33.8516318003337,27.5935201644897,23.0385564168294,19.7955334981283,Inf,31.6635716047793,25.0404514137208,23.4570673608237
1981,63,8.51648351648352,11.2637362637363,4.3956043956044,15.6593406593407,16,9.77321640999763,35.0817451477051,28.4823037783305,24.0106682777405,20.3321888446808,2.93284037538079e+39,33.1290555894286,26.1931573997514,24.6708229625483
1981,64,6.59340659340659,13.1868131868132,3.02197802197802,18.6813186813187,8,10.1207000370864,35.3300096193949,28.8604327837626,24.2937741279602,20.2658415635427,39.020074603789,34.0488100703425,26.6405205367734,24.7984217750787
1981,65,5.49450549450549,15.3846153846154,2.1978021978022,19.7802197802198,7,9.74902663912092,35.1647706031799,28.8543521563212,24.3523527781169,20.9357064565023,39.1115655927948,34.1504886727071,26.7406904223379,Inf
1981,66,4.12087912087912,14.2857142857143,2.1978021978022,19.5054945054945,0,7.59455682419159,33.9706846872966,28.4909230868022,25.3579667409261,22.2879098256429,38.4181116164942,33.5438006116459,27.4069124362279,22.4709268914705
1981,67,8.24175824175824,7.69230769230769,5.49450549450549,14.5604395604396,0,8.85951345569485,34.3601350784302,29.5039825439453,24.690077940623,21.7101190884908,37.3768993260505,32.966194313433,27.0198826113083,25.2034719436308
1981,68,9.06593406593407,7.69230769230769,5.76923076923077,14.010989010989,0,9.17328513847603,34.7853827476501,28.9366970062256,24.4029011726379,21.3880594571432,38.1694240782352,32.9843807475053,26.4010663415811,2.1069496156521e+140
1981,69,6.86813186813187,9.61538461538462,4.67032967032967,12.9120879120879,0,8.97279612572639,34.3948394457499,28.3244972229004,24.0510392189026,21.1572213172913,37.3929614681306,32.3819018947098,25.9614807106644,Inf
1981,7,15.9340659340659,3.2967032967033,5.76923076923077,9.89010989010989,22,7.0333759706099,33.2037320137024,28.9254986445109,25.0722198486328,23.0918935139974,Inf,30.5024885415328,26.6693931308188,22.7219483461811
1981,70,7.41758241758242,11.2637362637363,4.3956043956044,14.5604395604396,0,9.39509707754785,34.6890689531962,28.2219799359639,23.758321762085,20.8039073944092,Inf,32.5869728183733,25.8243228823198,24.2516595548833
1981,71,6.59340659340659,12.3626373626374,3.2967032967033,17.3076923076923,6,9.69846324606256,35.4594707489014,28.8149216969808,24.2072256406148,20.9750440915426,1.57064820777433e+168,33.5239431361739,26.4244792026217,24.8505388080369
1981,72,6.31868131868132,12.9120879120879,3.2967032967033,18.1318681318681,6,9.8105730172042,35.6718393961589,29.0809410413106,24.5190564791362,21.1420652071635,2.95886736672643e+136,34.2623048899253,26.8459246146088,25.3142728632593
1981,73,5.49450549450549,15.1098901098901,1.92307692307692,20.0549450549451,6,9.27455195227822,35.1606809298197,29.0204706192017,24.7421148618062,21.6825267473857,38.8537784809474,34.3119772040028,27.0949059387933,25.3530059271447
1981,74,7.14285714285714,10.989010989011,3.57142857142857,17.3076923076923,0,8.4591757438995,34.4755083719889,29.3268146514893,24.9036725362142,22.0871467590332,36.9441998535492,32.9936589390491,27.3777322831584,25.6500833524969
1981,75,7.14285714285714,10.989010989011,3.57142857142857,17.3076923076923,0,8.27094850435362,34.3752950032552,29.2266008059184,24.9919516245524,22.1754258473714,36.7981081295968,32.8521766800205,27.3485806964376,25.6121387987349
1981,76,6.59340659340659,10.989010989011,3.2967032967033,16.2087912087912,0,9.16580733100136,35.3646210034688,29.1141492525736,24.7082678476969,21.5189088185628,38.3221350099652,Inf,26.8224948188679,Inf
1981,77,5.76923076923077,12.0879120879121,3.2967032967033,16.4835164835165,0,9.15323347573752,35.1006232897441,28.8387408256531,24.552673180898,21.4829430580139,38.0651795994806,33.0689606703196,26.5081445864949,Inf
1981,78,5.21978021978022,12.0879120879121,3.57142857142857,16.7582417582418,0,9.29792655693306,34.9598789215088,28.4635378519694,24.1740625699361,21.1215774218241,2.46551431309266e+63,33.0037982172735,26.2552427907128,24.7049033106853
1981,79,6.04395604395604,13.1868131868132,2.1978021978022,16.2087912087912,0,9.47843125102284,35.3686532974243,28.5814380645752,24.26114320755,21.3642977078756,6.69439953588337e+176,33.5237338566521,8.19220325485135e+220,24.8128917969489
1981,8,6.04395604395604,7.41758241758242,4.3956043956044,15.1098901098901,0,7.79177364936242,31.80633131663,28.9338181813558,23.8915473620097,21.3719805081685,34.7097963136512,31.2008615467478,25.368138866497,21.8010409457618
1981,80,6.04395604395604,14.5604395604396,1.92307692307692,18.1318681318681,0,9.1527809048747,35.2753206888835,28.8475117683411,24.7143899599711,21.8723082542419,3.43830497369753e+152,34.173876411384,26.9062422523983,25.3111938858948
1981,81,3.57142857142857,16.7582417582418,1.0989010989011,21.4285714285714,0,8.29501873058277,34.7199810345968,28.8785881996155,25.1698271433512,22.5506954193115,38.6062967941269,34.2923489139748,27.2137964843729,6.41887650067043e+127
1981,82,6.59340659340659,10.989010989011,3.2967032967033,18.956043956044,0,7.42321986418504,33.6469640731812,28.8233126004537,25.2218416531881,22.6550335884094,35.7699415837241,32.2702270047622,27.4728492399705,25.6302869596973
1981,83,6.86813186813187,11.8131868131868,3.2967032967033,16.7582417582418,0,9.1398418028276,35.4392677942912,29.0645511945089,24.7599968910217,21.5876666704814,38.2954394097879,Inf,26.8986014930723,25.200707685684
1981,84,6.31868131868132,12.3626373626374,3.57142857142857,18.1318681318681,0,9.29277014994359,35.4895984331767,28.9083669980367,24.6185127894084,21.5109383265177,38.486947273134,33.3301243646522,4.65303180706621e+225,1.01471782364955e+191
1981,85,5.76923076923077,12.3626373626374,3.2967032967033,17.8571428571429,0,9.36200562676231,35.2816111246745,28.5200476646423,24.2590344746908,21.3085746765137,5.52818757073817e+59,33.2161655148456,4.11859117175196e+220,24.6745363259949
1981,86,4.94505494505495,14.2857142857143,1.92307692307692,17.5824175824176,0,9.33916963325752,35.1128894488017,28.478067557017,24.2619570096334,21.3065686225891,1.06758836551601e+164,33.5720522643659,26.4453519857411,24.8263783656903
1981,87,5.49450549450549,14.2857142857143,1.0989010989011,19.5054945054945,0,8.64310391394647,35.100367863973,28.7197998364766,24.9845183690389,22.3774360020955,4.21993532098305e+141,34.1036251627021,27.0508022973246,1.73187979322671e+212
1981,88,2.47252747252747,17.3076923076923,1.37362637362637,20.8791208791209,0,7.33021069620992,34.0890998840332,28.7464957237244,25.7065598169963,23.0680367151896,37.9764080263058,34.1503525715592,27.5025404675223,23.2888791290136
1981,89,7.69230769230769,12.9120879120879,2.1978021978022,19.5054945054945,0,6.49018878203172,33.2398241360982,28.7701196670532,25.9479093551636,23.2362801233927,35.2636772697967,32.046858731715,1.50442665889672e+251,26.3255388827846
1981,9,6.59340659340659,7.69230769230769,4.94505494505495,14.8351648351648,7,8.2939603643103,30.3817458152771,27.3440707524618,22.1164175669352,19.1976095040639,33.1087740685242,29.7779439843055,3.90440550258111e+184,Inf
1981,90,9.61538461538462,12.0879120879121,2.74725274725275,16.7582417582418,0,9.01308615653069,35.5948672294617,29.1361613273621,24.9671004613241,21.7937288284302,38.335268675249,7.57266364203673e+73,25.4616735644421,25.4955602974982
1981,91,8.24175824175824,12.9120879120879,2.1978021978022,17.032967032967,0,9.61756970856216,35.7321093877157,28.7922166188558,24.4019266764323,21.1142870585124,38.7860764076342,33.4761619835618,1.01091136320246e+224,24.8433871008903
1981,92,5.49450549450549,15.1098901098901,2.1978021978022,17.3076923076923,0,9.41545385842795,35.3238237698873,28.3795425097148,24.146368821462,21.3806115786235,1.25065337484333e+175,33.398048893417,6.04809956251363e+220,24.6391883936638
1981,93,5.21978021978022,14.2857142857143,1.92307692307692,19.7802197802198,0,8.66631449185885,35.0758392016093,28.5891861915588,24.7599306106567,22.278733253479,2.42911385509819e+148,33.6974964308166,26.872249613856,25.1519732829251
1981,94,5.49450549450549,15.9340659340659,1.0989010989011,21.7032967032967,0,7.45268081308721,34.3511573473612,28.3963926633199,25.4019939104716,23.2467090288798,37.9831796663317,33.707987163177,27.3011198843409,1.82738988205397e+208
1981,95,7.69230769230769,13.4615384615385,2.47252747252747,19.5054945054945,0,5.72464556222434,32.7297499974569,28.7330746650696,26.4307157198588,23.7201609611511,34.9250298986269,31.8671920267342,28.6764094784865,26.748538175987
1981,96,11.2637362637363,12.9120879120879,2.74725274725275,15.9340659340659,13,8.91280563585051,35.6066931088765,29.2608450253805,25.2057379086812,21.7284264564514,3.49292966680193e+49,33.5781600204087,25.3121395110902,25.810067246686
1981,97,7.96703296703297,14.010989010989,2.1978021978022,15.3846153846154,0,9.74759297842508,35.8003805478414,28.8989615440369,24.500758488973,20.9398670196533,1.78753960045547e+156,33.6696279426417,24.8180510161398,25.1076586352411
1981,98,4.94505494505495,14.8351648351648,2.1978021978022,18.1318681318681,0,9.49168358268319,35.6120338439941,28.6535124778748,24.445575873057,21.4876926740011,1.08710690394004e+137,33.8850941606623,3.23884562617488e+226,25.0487535519583
1981,99,4.12087912087912,14.8351648351648,1.64835164835165,21.7032967032967,0,8.34360463278634,34.9725643793742,28.6824436187744,25.0867276191711,22.4551599820455,6.90286284211585e+132,33.9141458684701,27.2330854822749,3.25165452143729e+246
1982,1,6.02739726027397,5.75342465753425,2.73972602739726,11.5068493150685,0,5.93390502407126,31.272380510966,28.6707183519999,24.9701298077901,23.2539547284444,33.606289963837,30.3479278158136,26.7940114344913,1.61689668513835e+201
1982,10,10.6849315068493,4.65753424657534,1.64383561643836,10.958904109589,0,9.17517487512876,30.6429368654887,26.8016958236694,21.0792318979899,18.2966289520264,32.8739583232131,29.043853556738,22.8185248957949,21.1989657424801
1982,100,13.972602739726,4.10958904109589,3.28767123287671,6.84931506849315,6,8.25174731946971,35.0915726025899,30.6955639521281,25.6216713587443,23.4288155237834,37.6948218424603,33.0274385720584,26.0098191549287,26.2819762786332
1982,101,10.6849315068493,4.93150684931507,2.73972602739726,6.3013698630137,8,9.47886070355977,35.8964479764303,30.9165463447571,24.9292341868083,22.7578500111898,1.57507847536649e+158,33.5999297425349,25.1226917705279,25.6980071226424
1982,102,9.31506849315068,4.10958904109589,3.56164383561644,4.38356164383562,11,8.41975760263939,35.1214788754781,30.6889723141988,25.3806853294373,23.4707706769307,1.24971950594065e+151,33.6501282934451,27.4834755502056,5.37866042669313e+286
1982,103,13.6986301369863,4.65753424657534,3.56164383561644,5.47945205479452,20,8.01152394438443,34.7802135149638,30.6259293556213,25.5937528610229,23.4335864384969,37.2883446337118,32.7952537479713,Inf,26.3650388157801
1982,104,10.4109589041096,4.38356164383562,4.38356164383562,4.93150684931507,8,8.55804391103248,35.4105815887451,30.7273718516032,25.3625909487406,23.4014512697856,4.68615510815396e+184,33.2611943592674,25.5970440293654,26.0125445033647
1982,105,8.21917808219178,5.20547945205479,4.38356164383562,3.83561643835616,12,7.48230875093643,34.6127038002014,30.4812146822611,25.8460041681925,24.0568106969198,7.33226067641104e+150,33.4130917089791,3.25989594947002e+248,23.4055609320968
1982,106,10.1369863013699,4.10958904109589,3.83561643835616,5.75342465753425,9,6.70097564801778,34.0498056411743,30.3679631551107,26.2307313283284,24.364704767863,Inf,32.5476394988638,4.33029540845798e+255,Inf
1982,107,9.86301369863014,2.46575342465753,3.83561643835616,5.20547945205479,10,5.88860547836513,32.9288244247437,30.1214783986409,26.4128510157267,24.5428024927775,Inf,31.6988455653044,Inf,2.03316409584803e+267
1982,11,9.86301369863014,7.12328767123288,2.73972602739726,10.958904109589,12,10.2411874849502,33.0466111501058,28.5638689994812,22.0654085477193,19.1430426438649,35.3853361159832,30.7363355588058,3.51521598453896e+190,22.3177061564902
1982,12,7.67123287671233,7.67123287671233,3.83561643835616,9.31506849315068,7,10.4567716311102,33.6780273119609,28.7968786557515,22.2965262730916,19.5596233208974,Inf,31.380301286668,24.5652591121766,22.4659684583234
1982,13,10.1369863013699,7.3972602739726,2.19178082191781,9.86301369863014,0,10.4352631451332,34.8017021814982,29.6481339136759,23.1658016840617,20.7622919082642,3.23314620911247e+205,32.3887286784675,25.144771539866,23.2590107565521
1982,14,9.58904109589041,6.84931506849315,2.46575342465753,7.3972602739726,12,7.7939224608957,33.4819410641988,29.4692912101746,24.6361447970072,23.0817459424337,36.0627987820938,31.8220161162721,6.38645657241013e+227,24.6564194272892
1982,15,6.3013698630137,4.65753424657534,4.10958904109589,9.86301369863014,0,6.7511955470255,32.1060366630554,29.4187526702881,25.0049045880636,23.3626265525818,34.0895977888591,31.0061723719807,26.9346901240242,25.0616327994285
1982,16,8.49315068493151,4.93150684931507,2.73972602739726,7.94520547945206,8,8.15984766711927,32.6294121742249,29.4283892313639,23.9630366961161,22.0777319272359,35.1472502616655,31.5854887965403,25.4118889103987,21.835638237467
1982,17,7.3972602739726,6.3013698630137,2.19178082191781,12.3287671232877,0,8.80771786415414,33.143354733785,30.066955725352,24.1609862645467,21.699081103007,36.069462145554,32.6773263063434,4.92616465799223e+220,21.7409883152561
