Grid,Year,Rx1day,Rx5day,R5mm,R10mm,R20mm,R50mm,CDD,CWD,R95p,R99p,SDII
111,1990,119.950593935196,251.961758194766,122,113,66,18,41,11,796.104835653483,119.950593935196,27.3355584417101
111,1991,144.94194493461,353.755963361772,114,102,55,10,23,7,585.38897732068,241.569902577761,25.8336523520302
111,1992,132.594090941634,397.782277142665,90,83,59,18,29,8,908.156036647165,331.485231649762,33.5133263400921
111,1993,122.791265932969,249.468977252616,119,114,73,12,40,12,719.228618321018,122.791265932969,28.6841193765857
111,1994,177.862837687224,257.432427772394,115,107,65,14,18,9,586.314796921278,177.862837687224,27.5983827013209
111,1995,135.422841605252,363.148387605094,114,101,70,15,18,15,831.223211546056,507.144507569974,28.8177222711657
111,1996,150.042180015509,224.972766099003,107,100,63,13,26,11,589.638527286945,150.042180015509,29.8994611111908
111,1997,126.773329231782,317.425442577866,126,122,91,20,37,19,852.857607994086,213.331362660121,33.344515765658
111,1998,186.620401265646,326.585702198315,130,111,69,15,26,11,787.17276417235,186.620401265646,27.6954114460683
111,1999,142.68315695078,312.791982297491,164,139,75,10,14,15,440.127900186682,142.68315695078,23.8391722463078
111,2000,75.6818072298171,176.602976638612,168,131,60,13,25,16,331.152219198792,0,20.8355424907758
111,2001,70.5207222162238,166.108662954815,155,135,60,3,29,12,130.346373526893,0,19.8795320070431
111,2002,85.4117135271845,187.408989552559,161,129,52,5,15,30,296.55678994691,0,18.6628050890574
111,2003,80.164419251203,194.983099822697,158,134,73,12,21,10,534.478303023482,0,23.38305330105
111,2004,104.186460512109,260.466144969271,159,139,81,14,26,14,650.173175538966,104.186460512109,24.8269412323462
111,2005,91.1538611857845,249.106614025302,148,128,76,17,30,16,558.886084932705,91.1538611857845,25.2665138147144
111,2006,99.5648099997381,296.826374495309,168,138,79,15,23,14,628.122935768058,285.703324005274,23.2012654287615
111,2007,116.118184652767,258.416055855363,168,143,83,10,26,15,634.682333756933,213.297628823704,23.8041442870153
111,2008,88.6884658522836,318.764392686936,183,146,86,11,13,16,477.588227667817,88.6884658522836,22.9966040513395
111,2009,131.746211379457,223.54172396794,154,130,77,10,23,15,552.244542728843,131.746211379457,23.8357370059021
111,2010,100.058391199151,360.980931330369,172,157,94,25,17,11,1201.3422867573,376.796053079815,27.9108673542875
111,2011,85.3854779344308,299.829460329011,182,133,63,14,15,14,288.586673120433,0,20.7784563583123
111,2012,83.3434831916309,270.833391100826,163,136,70,9,24,39,503.08286130714,0,22.3136143422531
111,2013,144.818956145018,229.00467412419,172,132,74,11,18,18,436.026630945045,144.818956145018,21.5511158152251
111,2014,81.1552296853953,249.563647376999,186,149,88,10,18,24,413.241209150135,0,23.4638378560669
111,2015,60.5883284113262,177.358247063113,198,156,73,2,26,34,60.5883284113262,0,19.2600341561502
111,2016,186.998163393642,484.012521686343,130,97,36,9,18,15,697.426668882475,627.302357623662,22.0890469899182
111,2017,73.7963498025648,240.282033466845,179,147,78,10,22,17,330.696403257648,0,21.4164489663201
111,2018,75.400916269677,263.624276899916,202,152,80,10,12,44,327.651701924253,0,19.2589226864286
111,2019,86.9991266018621,225.337964374289,187,165,90,12,18,27,513.058762046159,86.9991266018621,21.2754595993641
111,2020,76.6763752446824,235.248794285137,165,117,62,7,30,20,278.787243364717,0,18.2178392451445
111,2021,127.146895730397,256.350180335297,184,160,96,17,15,14,889.860080743547,350.505037932676,24.7849981828042
111,2022,114.226989745955,250.341000898336,175,147,70,11,21,14,817.238641217249,418.157466578355,22.2769600752385
111,2023,101.319603420643,289.33006951845,207,180,101,18,12,34,852.739699544735,189.542610871274,24.4621224730793
111,2024,84.006736354393,187.043063573991,153,122,63,6,23,25,299.123264743824,0,18.494367993832
112,1981,84.2863129561842,244.705129351697,124,109,68,15,33,18,382.312456775969,0,25.1306919308906
112,1982,123.140525973922,274.427474306067,127,121,60,7,34,16,197.02485355903,123.140525973922,24.291920098909
112,1983,149.745052034608,191.265647208537,92,86,55,7,29,10,237.354022489017,149.745052034608,25.2290919330638
112,1984,104.347316535645,234.781462205202,170,132,83,18,21,18,329.734011595107,104.347316535645,22.2988474471938
112,1985,124.882678685297,225.561203799505,128,120,73,17,19,10,525.738668360089,124.882678685297,27.7011878326252
112,1986,67.9566728304809,177.691549581135,129,110,67,10,28,10,67.9566728304809,0,23.59437215277
112,1987,75.4354139142571,180.766282515403,131,108,55,10,12,14,282.726836156726,0,20.6047537330466
112,1988,170.750451462384,341.5009029472,128,112,62,14,27,8,792.442640921884,406.046461708666,27.5560994976149
112,1989,138.355903672092,298.887174389158,121,114,77,10,32,10,512.695058074295,138.355903672092,28.2840781367757
112,1990,208.692134469445,355.008154344763,122,117,81,19,41,14,818.303510987813,208.692134469445,31.6634711957261
112,1991,165.197164008605,428.029162424161,114,105,65,11,32,7,698.092852304228,385.460049338457,28.5008724797879
112,1992,178.713113362004,452.367555980918,89,82,58,18,29,8,1072.78995752537,413.274062957312,35.3597228223253
112,1993,136.545749529325,291.262598561311,127,120,79,21,27,12,889.487731684728,136.545749529325,30.9027520170021
112,1994,132.854077133833,275.250674965885,112,108,72,19,21,8,890.759094042626,237.201154080593,32.983909524622
112,1995,117.414954574089,361.361006255547,107,97,67,22,22,12,887.61944659615,434.353778837551,32.3627191152481
112,1996,162.522064605646,263.358001905351,108,104,71,19,19,8,794.493461191253,162.522064605646,32.9338455646368
112,1997,135.98237390827,394.647849349661,124,124,101,33,46,20,1444.04349683294,236.570530002558,40.1012019179686
112,1998,205.12143909547,358.962518366603,130,116,66,22,26,12,937.7724689808,205.12143909547,28.9527055557501
112,1999,102.376473036991,242.604592616597,167,152,90,13,20,14,266.918899717952,102.376473036991,26.0535082735959
112,2000,81.5305736343021,218.320784343626,161,141,73,10,29,16,372.34879268657,0,23.8596907504087
112,2001,101.588770562656,192.779307941386,158,139,70,6,28,19,170.245416587238,101.588770562656,21.4871699482305
112,2002,112.392483798497,240.662514095333,155,133,68,11,21,30,436.810335806737,112.392483798497,22.7584229262366
112,2003,103.333070982802,270.850806212903,151,133,80,13,16,11,416.576680295484,103.333070982802,26.0535882866063
112,2004,111.009240396187,353.619721233207,164,148,90,18,18,14,598.269675907077,219.815309784489,25.3698033060702
112,2005,141.397853002649,242.89328957405,154,138,86,18,19,10,416.485395561955,245.732608057471,26.4290787522664
112,2006,105.174466172549,319.763067736172,179,149,89,17,24,40,950.538515801181,105.174466172549,24.9664762330906
112,2007,103.295078479855,283.799542238705,163,143,93,15,27,15,601.922294764732,103.295078479855,26.2432053313
112,2008,104.173150041404,390.021189349308,160,141,90,20,13,16,877.670517391418,311.526186005516,27.3766900286695
112,2009,109.774920754459,238.830448045005,158,143,81,19,23,14,639.488335531028,109.774920754459,26.4996876436985
112,2010,138.331875919444,358.340083188121,170,148,100,25,17,13,990.641043235262,240.807805440776,29.8419105316641
112,2011,89.1942500272392,266.290312201519,187,156,82,14,12,25,470.917215612346,0,22.3098217261301
112,2012,88.6505808667666,277.67192204927,162,139,82,10,24,27,385.136103396226,0,24.2362979870546
112,2013,115.580011247655,239.65435248736,181,155,81,17,19,20,425.65914961028,115.580011247655,22.2488455007999
112,2014,86.4754934962668,294.354597126169,184,159,101,23,34,25,308.928470649625,0,25.6185887402737
112,2015,63.8872916980316,221.935637478937,191,162,86,5,26,17,0,0,21.6031104491201
112,2016,150.715503549901,482.008157204957,132,106,52,12,22,15,654.612488364851,482.008157204957,23.6922430018396
112,2017,71.0679072356977,266.294321103865,186,154,91,13,22,15,141.199004288471,0,22.2696266350674
112,2018,78.7596715504015,289.664629178099,205,166,79,10,12,49,78.7596715504015,0,20.3044462654901
112,2019,96.0875601677815,211.439043098179,190,160,86,9,17,27,179.26187390405,0,21.3125511697493
112,2020,97.0663631760209,250.107773191041,172,116,51,7,19,18,164.885634102545,0,17.4206993646736
112,2021,103.992351986579,268.730053871213,192,160,94,21,15,13,438.190109364869,203.263725897289,24.4843796274463
112,2022,121.578409807846,260.253501762499,176,144,74,15,21,13,665.176604943154,223.95472026266,23.1527558125621
112,2023,105.185307721011,272.400921333369,202,183,119,18,12,36,596.778774267728,105.185307721011,25.9191647704352
112,2024,89.974961546447,207.56933220442,157,125,66,6,24,27,402.289337784048,0,19.3291406053802
113,1981,106.716970482967,234.379936041313,122,105,54,14,33,19,470.433392589541,106.716970482967,24.4756915358401
113,1982,113.146394733551,274.784094117245,127,117,56,5,34,16,203.66350535317,113.146394733551,23.4607822694413
113,1983,131.73011017781,148.228378081508,90,83,54,5,34,10,276.745454623731,131.73011017781,24.0358622312649
113,1984,78.3530583969315,212.010083713778,164,122,72,16,21,18,360.615321589699,0,20.8052667103258
113,1985,123.130358913061,199.844049590684,124,113,70,8,19,7,449.21518130978,220.606768604585,26.0435684095562
113,1986,58.333071370703,172.630789751469,126,108,56,4,26,10,0,0,22.0299765631252
113,1987,76.2891728275854,160.781558076448,124,105,49,7,29,14,206.24912726766,0,19.8379898361298
113,1988,163.511796127219,327.023592277002,129,108,56,16,27,8,836.358458421372,384.658105845974,26.2607468125054
113,1989,91.7476779145902,279.611989651067,115,106,70,9,31,8,473.399349559852,0,27.0205552736514
113,1990,219.788461911132,294.931594000601,117,110,70,18,41,14,922.295946609979,219.788461911132,29.9157956827741
113,1991,161.561832086788,347.75836460768,112,103,57,11,32,10,563.680332417593,269.269708648141,26.0617044042317
113,1992,166.146339347726,384.213386019498,87,80,55,14,29,8,955.549642905088,572.577704217753,34.0189718925273
113,1993,126.669714971442,257.306566229936,125,117,75,16,26,9,957.108486498413,126.669714971442,29.3113182207391
113,1994,124.841660251788,249.749278321017,114,113,73,17,21,8,761.574676137149,222.279447677913,29.9360163726991
113,1995,157.894377774668,300.300018411591,109,97,69,19,22,12,877.931702966533,275.339696999437,31.0813271742374
113,1996,113.972379343497,264.151922280442,109,103,66,17,22,8,604.567771312077,305.82843644228,30.1199688445552
113,1997,109.667455335235,385.422950745804,124,123,96,29,46,20,1504.34246776143,207.579099345464,37.4940037890414
113,1998,159.589643125073,311.53316158789,127,120,64,16,26,16,585.10272005486,159.589643125073,27.1656573608268
113,1999,92.0469897449386,178.077209689179,157,142,77,6,13,14,309.320093558546,92.0469897449386,23.8027978005204
113,2000,77.0167812477741,217.936925687549,155,127,68,10,22,13,479.008491748938,0,22.4982635610275
113,2001,78.0246098653658,173.242907950864,159,132,65,6,27,14,78.0246098653658,0,19.9091229481734
113,2002,125.638112157258,181.52004670026,154,132,59,6,21,31,195.749671545146,125.638112157258,19.8706853619968
113,2003,92.8024437377751,246.886666230566,150,139,73,11,16,12,391.329119420286,92.8024437377751,23.6256079304646
113,2004,110.619291551719,344.030030954766,152,128,68,16,21,14,504.973837838695,216.474685024265,24.8913349121285
113,2005,91.9942768487575,225.234520357663,158,133,81,15,17,11,594.619248938984,0,24.0420806911803
113,2006,106.009891153702,314.338909799295,162,137,80,17,24,39,672.25819989653,397.050405613921,25.144731070353
113,2007,106.868085382451,268.314209886657,166,143,92,12,25,14,674.553009993156,106.868085382451,24.0997261066633
113,2008,112.250636978369,326.937920920986,161,133,80,14,17,15,708.94902843169,207.55313883858,25.1157994207035
113,2009,107.510771298937,203.355768863777,156,135,77,14,23,20,531.823338641522,107.510771298937,24.7949644112778
113,2010,93.8216171604841,304.085306369935,183,161,93,17,23,13,910.830783613287,93.8216171604841,25.4507914485915
113,2011,77.1951564022701,239.995821206892,180,144,72,13,12,25,349.261523588071,0,20.8128794690051
113,2012,94.2789988244505,263.532537116653,162,131,70,10,24,39,449.331052393193,94.2789988244505,22.2334497525982
113,2013,108.034982314694,220.012192650005,177,140,75,13,20,20,458.706261760975,108.034982314694,20.7065441042306
113,2014,82.2629197174535,240.907640707532,185,160,94,14,34,18,148.894287298774,0,23.2970867083233
113,2015,55.2930331233063,203.318513023976,191,160,81,3,30,24,0,0,19.8166357604698
113,2016,112.307206077553,426.235486368748,133,104,39,10,18,22,585.0239735435,521.448981419864,20.9635820169421
113,2017,75.7805845916238,222.718495169523,177,146,84,8,22,17,216.148814473906,0,21.2629156427512
113,2018,71.3810071852547,250.545523695558,200,162,82,6,19,51,133.862081850823,0,19.3142627745651
113,2019,76.1536634913453,190.12360258605,193,153,92,4,19,26,211.971640044719,0,20.6724246717704
113,2020,89.0835504640563,240.22838976821,164,116,54,5,20,18,297.725373357653,0,17.1149592332264
113,2021,89.4658997436258,244.038628966675,192,158,90,15,13,13,370.98689856387,0,22.7539802982785
113,2022,114.751168488288,223.931844028496,174,134,67,13,21,13,787.834802121514,411.647953429962,22.1837515374425
113,2023,88.2122899216704,278.240843140202,199,174,96,16,11,32,722.081430579012,0,23.9086980872248
113,2024,80.2594422337431,213.048530598107,157,120,66,6,23,27,283.65422285638,0,17.5924518414402
114,1981,103.156736117968,233.578646383092,114,95,57,15,33,19,628.568953606517,103.156736117968,25.3321537507919
114,1982,88.3093084131396,220.64657087633,113,102,60,11,35,14,88.3093084131396,0,25.8168981371084
114,1983,114.109559070683,213.337345281916,95,85,55,7,33,14,283.371471855973,212.259020588554,25.6202763685095
114,1984,71.7791796308744,204.671601926389,167,132,66,11,19,18,271.585833478027,0,20.144666634098
114,1985,143.035042924226,200.269213432599,117,108,61,12,21,7,562.280837131631,252.313318784668,25.7047611608649
114,1986,67.6915900680119,176.815632485906,118,93,56,4,31,17,135.383180136024,0,21.8993846086865
114,1987,75.9437430315477,205.09130468026,132,108,58,7,24,14,213.025154671633,0,20.1356175924286
114,1988,177.34768013961,266.021520187052,122,98,56,17,27,8,1041.49668721786,394.223160125276,27.2079264637122
114,1989,141.989621815071,348.532562108034,113,103,68,10,27,8,479.909058187517,240.481682151643,26.5611014528389
114,1990,217.245309271603,315.332440200403,115,107,65,21,41,14,968.386993956391,217.245309271603,31.3906052963238
114,1991,121.272339877986,276.604769721286,109,90,56,11,26,9,524.321403616541,121.272339877986,25.1921438734429
114,1992,163.34451621507,288.784399958789,100,90,67,19,29,9,826.967403404318,379.728986240725,32.0490575231735
114,1993,185.738638486178,319.455100097446,121,109,75,16,34,9,1075.13363435773,398.971967145398,31.3346050884091
114,1994,138.862469104395,284.63864390629,112,99,72,17,30,7,899.605686356367,406.906960293926,31.2211149193457
114,1995,123.024447935064,375.022645883103,114,97,71,21,22,13,1056.12984562509,342.123808972053,31.1853449621677
114,1996,153.945706550581,308.718165117349,110,101,59,16,38,9,678.682131652414,254.566435066055,30.0606004585556
114,1997,113.321607397897,357.901954238433,126,115,87,29,27,15,1621.81515195738,321.916594966459,36.7578649237499
114,1998,141.432753687588,325.661692382627,117,103,65,16,38,11,840.078965855372,239.465462023459,29.9347800598854
114,1999,87.6940722485441,258.358703693292,153,137,80,12,12,14,239.324447098654,0,25.2116636585232
114,2000,86.9452344722402,201.650021695468,154,124,59,10,29,16,373.546101205184,0,21.5339175259848
114,2001,72.0568587050403,199.213160668949,152,120,59,5,27,14,72.0568587050403,0,19.5872707460712
114,2002,132.368796732171,204.693856770689,156,122,55,6,18,27,375.563902472983,132.368796732171,19.4899026376252
114,2003,124.764638470344,214.039360420854,155,135,66,7,16,11,270.002623446637,124.764638470344,22.5153572274536
114,2004,101.561723611769,330.075603868334,148,127,71,22,18,21,601.333409196945,101.561723611769,23.9006240908381
114,2005,98.9789755004089,229.262786285063,152,125,80,17,20,19,514.371949073901,98.9789755004089,24.4831889985756
114,2006,109.294288256686,301.732770453159,161,130,82,17,17,40,658.00206553217,109.294288256686,24.7400032002156
114,2007,101.85614021701,236.623292959452,160,140,83,10,18,19,501.989624826833,200.854557518037,23.4257975807737
114,2008,104.98207296445,285.699096465309,156,129,72,12,17,19,252.832284391472,104.98207296445,22.525802258499
114,2009,107.277067065443,269.254135395737,153,131,72,17,26,22,470.254079870154,107.277067065443,24.741628709257
114,2010,110.058925152309,299.681521853459,172,147,93,16,23,12,1009.85737448861,110.058925152309,26.613225585063
114,2011,76.6909513985432,235.31643114036,172,144,63,10,12,22,221.553732653547,0,19.9791848243198
114,2012,87.7999827130725,265.108250285764,149,124,64,10,27,39,446.055990565838,0,21.8911293892722
114,2013,86.6531212108125,206.491609130816,169,143,75,6,19,17,234.817438435533,0,20.9670632012935
114,2014,74.5229389608235,228.601922880467,186,155,89,12,34,18,209.468819341904,0,22.5084119371319
114,2015,69.482436701597,243.577995739248,191,153,70,6,31,28,69.482436701597,0,19.4475856960919
114,2016,151.976906388388,598.002480169556,128,96,41,10,22,22,719.233820874296,654.100857939397,21.55280519134
114,2017,157.963411401991,339.432621028459,169,137,79,9,21,19,371.540072523905,157.963411401991,22.3277326910003
114,2018,91.7004566730344,314.053435876441,194,148,84,14,19,39,161.185764003306,0,20.0353943805318
114,2019,81.9062165864105,183.546800430909,174,146,78,5,16,34,161.202446073883,0,20.2491522697474
114,2020,86.318950855955,321.786132732029,164,121,53,8,30,18,375.729729351225,0,18.3753091758341
114,2021,102.778026219767,323.438080124634,182,148,95,20,13,13,557.965324712781,102.778026219767,24.4511049239838
114,2022,124.376527581629,246.90611809644,172,138,68,16,21,13,929.144836730593,452.904042863628,22.5421202384711
114,2023,113.180984844934,263.892749585133,198,166,95,21,12,30,501.047554792033,113.180984844934,23.7360952902524
114,2024,86.736211659493,231.427151781312,145,118,71,6,24,21,233.283775516117,0,19.1046194588041
115,1981,114.396639129782,199.757436786017,114,82,39,10,31,14,640.171890167916,114.396639129782,20.6144419750267
115,1982,75.0524725746529,149.662238586426,109,81,39,3,43,12,250.948818094534,0,18.397703852647
115,1983,103.156378061049,168.310236114427,87,70,37,5,33,8,335.641066486823,103.156378061049,22.0807959869281
115,1984,90.7307412012136,176.91418995109,152,119,57,3,19,18,224.754951876513,90.7307412012136,18.5732787925699
115,1985,166.792089835034,189.11721819305,116,95,37,5,21,14,483.114892140097,367.144234008755,20.9109910089485
115,1986,79.9766719721556,143.297912704491,103,78,45,3,32,20,204.692486077817,0,19.0226565007452
115,1987,59.374789289869,171.048321079642,126,91,31,2,24,10,112.382390786982,0,15.3174161783076
115,1988,145.650046077864,230.873127528398,126,99,40,9,27,15,740.317005599176,463.797514295448,21.7962239940579
115,1989,98.9594260184054,216.694124557777,105,87,36,5,16,9,369.586657510264,197.679318410246,20.847571298266
115,1990,178.214528511219,325.808973874615,111,93,42,10,32,14,847.082042073968,410.148661713462,25.2981164081217
115,1991,149.633805158871,322.785234877482,105,82,39,6,39,8,573.857482399389,338.761960995423,21.3153997990626
115,1992,123.244314913176,231.078915743933,95,76,45,7,38,8,665.831536510908,316.677503507253,24.3654310668048
115,1993,92.3527547540139,188.052056532308,107,91,51,8,35,6,568.301732062179,176.823962396051,24.3513517088749
115,1994,143.037293895456,239.543902208902,113,95,45,8,17,7,647.679135079973,249.737557219747,23.1492978239017
115,1995,106.438101725097,234.742534391145,108,91,56,11,36,12,862.481888897542,394.066426230456,26.6665726606667
115,1996,118.540006516794,219.146246143892,106,96,54,10,38,9,725.873967858952,118.540006516794,24.6570107711484
115,1997,83.6648962153066,235.185924567019,124,108,71,11,43,15,693.674664404517,0,26.3929945491518
115,1998,141.414720133146,282.829444431255,124,99,53,9,26,16,679.474145627083,318.082945962291,23.1491068019954
115,1999,68.3539431500952,149.222207881063,149,122,56,1,12,14,68.3539431500952,0,18.4489848203581
115,2000,70.2575770224754,178.944527032712,149,114,47,6,22,13,341.050378987496,0,17.3797744773436
115,2001,93.3156807986769,192.295742512308,144,90,36,3,26,14,242.449613703427,93.3156807986769,15.8777429950242
115,2002,115.391809587435,148.51673138223,147,110,30,3,18,18,232.290711772686,115.391809587435,15.1846530240619
115,2003,104.91081454553,221.793510901684,149,119,47,4,16,14,290.343671762116,104.91081454553,17.7941999888685
115,2004,86.5348762359613,183.974837873634,135,104,51,9,22,13,547.27481831924,86.5348762359613,19.1863822248718
115,2005,82.0324048857755,145.281409247611,150,106,51,7,20,14,535.625522959707,0,19.2076265596385
115,2006,115.076305821167,204.077391796654,162,116,53,4,23,40,300.699401844357,115.076305821167,18.2386317526915
115,2007,96.5335093194081,236.500198656568,151,114,57,9,20,14,639.921673881299,186.90957015421,20.1981324339796
115,2008,72.4696569551234,222.585376722492,148,117,53,6,17,25,354.006773706065,0,18.4836199346789
115,2009,79.1019080113745,194.944228141464,137,106,57,7,26,22,424.075725823368,0,19.965376640548
115,2010,81.0385138172229,203.551015687761,162,135,71,5,24,13,419.989392405147,0,21.2062935556347
115,2011,74.5177468648075,143.434729424948,164,114,43,4,14,21,289.096884362545,0,16.7603995223405
115,2012,80.5208050850357,220.405844335453,142,95,45,5,24,45,305.991460385746,0,17.389001466546
115,2013,68.08942761218,142.821456530544,166,121,50,8,22,18,509.88440834159,0,16.8809484614198
115,2014,71.5598472488295,191.185126336191,171,128,56,4,20,18,250.135511721226,0,17.8642989131071
115,2015,75.7903398520622,184.367708138418,174,118,34,4,25,28,258.080364436898,0,15.6881627767343
115,2016,103.5449334675,356.104766805351,115,78,20,6,21,22,488.375249697588,202.888198652106,15.5863729162858
115,2017,98.7751912478018,179.329522250291,158,118,43,3,22,19,246.608091512218,192.905202781596,16.5564843476092
115,2018,58.3623342666138,192.807650009336,177,130,50,4,25,24,217.683805286659,0,14.9184748666021
115,2019,72.5964939583362,137.356701967121,163,115,49,3,16,22,193.793379612721,0,15.5004232772701
115,2020,46.411541792464,160.271705423555,156,102,34,0,26,17,0,0,13.4803926654065
115,2021,86.5816289923768,242.13194837591,167,123,62,5,12,14,371.254846851472,86.5816289923768,18.1625172891105
115,2022,88.0988146996636,161.514493625184,172,112,56,10,24,17,606.672498971839,88.0988146996636,17.0053210496913
115,2023,100.930868521481,215.466469740029,190,150,76,5,13,33,310.154382670919,100.930868521481,19.0419213753666
115,2024,77.7300730961139,183.114142173083,135,92,46,2,15,16,131.691222488244,0,14.4126057064235
116,1981,79.7965126450856,201.976034573944,103,66,29,3,31,7,406.008651739527,79.7965126450856,15.7893114928986
116,1982,62.3937562396599,97.9400562999452,103,57,22,2,43,12,242.583487695748,0,13.9486073670276
116,1983,72.1416160106664,124.872390176543,80,62,24,3,33,8,279.013928818117,143.651369589428,17.115688763951
116,1984,88.3308157065704,163.196513242405,141,102,38,5,19,15,393.872406357411,88.3308157065704,15.883289311775
116,1985,114.698102974539,144.431450936558,104,78,25,4,24,14,514.510878717437,186.913828448206,16.379912279222
116,1986,83.7563532963611,162.604032249367,96,65,28,2,32,20,193.843305019189,152.561855826038,14.8608030654927
116,1987,42.7433967246358,111.34624206903,116,68,15,0,24,10,42.7433967246358,0,12.1415657374959
116,1988,95.8586475866566,204.318249745534,119,76,30,5,26,12,584.343801065554,372.060996559313,16.5538857422146
116,1989,68.5092209219221,124.110779660479,103,66,22,3,18,11,278.068145331886,135.799286225821,15.5721145755362
116,1990,126.428189249872,228.029505640097,104,72,32,7,32,17,646.004762478753,377.54059487703,19.2048609820104
116,1991,97.027906341444,209.019406930506,101,68,20,6,22,8,458.609880273876,185.553343640832,16.3855559153914
116,1992,100.222119213845,212.668296082005,90,62,30,4,38,7,496.936422544691,175.388706565972,18.3421241744825
116,1993,69.4982499906819,138.424311936178,100,79,34,5,35,6,492.172460613711,138.710404929643,18.9012773775369
116,1994,111.475073464227,201.885977292049,114,85,28,5,18,7,624.245736574302,249.780116780406,18.4436899743777
116,1995,76.7605243652829,146.750080403543,108,80,43,4,28,12,440.255108425343,150.109571996255,18.6606832916618
116,1996,76.9404539662291,186.503887420233,111,82,36,5,19,9,602.262754415998,221.439868715566,18.9680199561704
116,1997,77.72259071351,232.359221472693,118,98,46,2,26,15,372.001842189316,154.838764824194,19.0357662582757
116,1998,73.3392803772154,184.681649067372,122,77,34,4,20,14,428.531274678668,73.3392803772154,16.5073567845411
116,1999,49.8502952835966,119.468026636033,138,98,35,0,12,14,90.5714222441857,0,14.5208165107958
116,2000,78.0838311451658,130.716268862039,138,83,33,2,27,13,348.751945193928,78.0838311451658,14.3788002497185
116,2001,59.6874662456949,119.374932480614,136,78,23,3,26,13,165.051942199268,0,12.7601750479785
116,2002,40.6352852883998,107.94534140759,137,66,22,0,21,23,79.6341567019567,0,11.7221532426647
116,2003,64.2626151542741,137.67588988303,142,85,26,1,19,11,154.690422586037,0,13.0185364093475
116,2004,66.8311770014169,127.83907247756,124,73,35,2,28,12,342.763976885483,0,14.7843259052888
116,2005,62.6807268906592,124.792088833386,133,88,39,2,18,14,377.611559572951,0,15.2706236428102
116,2006,74.4845485221354,148.969094986015,148,102,37,2,23,20,317.556546938499,74.4845485221354,13.6358675776263
116,2007,74.5596445685876,166.975425392076,145,93,32,4,20,14,408.613203612595,74.5596445685876,15.4133509008078
116,2008,46.6908022130824,136.865080337593,144,92,26,0,14,22,304.864225807364,0,13.323964530607
116,2009,64.016509944607,152.822768149813,139,85,36,1,26,22,191.47358657089,0,14.4150934720639
116,2010,56.855447510189,163.155167871846,160,117,40,2,21,13,463.24243236467,0,16.2761272613664
116,2011,61.9698097074095,170.928075212967,156,102,30,2,13,21,248.943622929472,0,14.4018050549918
116,2012,75.1916550009415,219.575389855602,128,83,31,3,28,39,346.96695063576,75.1916550009415,14.1575866233002
116,2013,58.4161651684171,149.370159791041,158,88,27,2,20,18,161.826277614992,0,12.6796189928848
116,2014,57.6785976776987,210.833785440087,154,101,37,1,20,18,274.737178578908,0,14.0868742804457
116,2015,52.4377174678656,108.474622503981,156,76,16,1,24,24,142.39663502551,0,11.1080798385373
116,2016,64.3410532801858,216.839207176191,92,46,15,3,21,22,174.049121040604,0,10.8293622328487
116,2017,76.3534156589969,148.482351919227,146,83,24,2,25,19,305.528826630453,76.3534156589969,12.4977584210241
116,2018,43.8779726830372,116.264188326936,163,91,21,0,22,25,83.1334359581529,0,10.7400453984507
116,2019,41.2246873031113,140.184415596906,159,85,34,0,16,29,80.6427572729542,0,11.809446521936
116,2020,30.7605108109891,87.939334194644,133,71,16,0,17,17,0,0,9.73061777063829
116,2021,65.9382912615647,134.418350189642,160,97,39,1,11,15,156.54231624602,0,13.2568153317459
116,2022,62.4411455114792,136.386174474348,152,86,30,3,14,17,266.593261487653,0,12.8111120898669
116,2023,62.9273377415872,137.351488373133,167,111,50,1,10,18,101.915627963574,0,14.3703954614223
116,2024,71.5100413358603,171.250378192016,113,71,27,1,16,15,151.904572231795,71.5100413358603,11.7222511809465
117,1981,142.271895802722,167.382419525085,115,78,32,4,31,8,352.757748422093,142.271895802722,17.4129132843632
117,1982,93.4270509925485,133.904134423195,102,71,28,2,39,8,295.498277118474,93.4270509925485,16.6286871586705
117,1983,83.1236322909278,150.667625087341,83,62,25,4,38,9,307.071027081281,83.1236322909278,18.1286211806041
117,1984,84.4264934907773,232.172859118242,139,106,48,9,19,14,565.354341606801,238.837914356569,19.1048502143713
117,1985,81.7085761867367,165.293197546083,100,71,29,7,24,8,473.098105711738,230.885730104086,19.2133923071875
117,1986,181.051059081014,242.366859910992,98,75,33,3,34,20,437.530519846998,181.051059081014,18.8941522308572
117,1987,55.4973005776749,141.395469055196,113,75,25,1,29,9,104.303991202993,0,14.5221121674919
117,1988,72.8097200790343,153.89708506703,123,90,41,7,26,13,453.894343387107,72.8097200790343,18.8837035578831
117,1989,62.8422919108309,125.684583821662,96,77,29,5,17,8,334.984661197159,0,18.1859223325955
117,1990,176.520738809835,191.744872104146,99,87,35,10,42,7,955.854076911353,482.807092718107,24.8065632332087
117,1991,113.047659738345,206.969005400576,96,66,30,6,32,8,460.819691181161,353.213529173626,20.0961595893274
117,1992,115.160146475841,229.367188979817,94,63,30,7,30,7,637.373895164781,115.160146475841,20.0104790130632
117,1993,111.571429116761,251.347368052441,106,79,37,6,22,8,636.526749940991,299.729297706648,21.5980924495644
117,1994,149.539260983158,252.584289122828,106,84,50,7,18,8,756.96604382563,226.823042196827,22.7335086992103
117,1995,52.6807822331875,141.416943179255,115,81,40,4,28,12,296.040018972176,0,18.7936653724329
